date_qtr,expectations,import_price,unemp_gap,momentum,dummies,residuals,aena_demeaned
1997 Q4,NA,NA,NA,NA,NA,NA,NA
1998 Q1,NA,NA,NA,NA,NA,NA,NA
1998 Q2,NA,NA,NA,NA,NA,NA,NA
1998 Q3,NA,NA,NA,NA,NA,NA,NA
1998 Q4,NA,NA,NA,NA,NA,NA,NA
1999 Q1,NA,NA,NA,NA,NA,NA,NA
1999 Q2,NA,NA,NA,NA,NA,NA,NA
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
2008 Q4,0.7327017528141497,-0.014039867434042529,0.1609783948280561,0.002826073677686982,0,-0.18845478353958434,0.00598842965373403
2009 Q1,0.7175434365464751,-0.050093121877301486,0.049053502881903396,-0.008241946454662707,0,0.212364088915187,-0.02062596001160123
2009 Q2,0.7217496107344727,-0.15380992324420553,-0.03061501801400157,-0.02582525614850241,0,0.170200811348998,0.01829977532323866
2009 Q3,0.7437458331274441,-0.004618966531893639,-0.1035041888449453,-0.012677684300855498,0,0.08757016950711671,-0.010515162956866475
2009 Q4,0.7578008905917095,0.1675806084101929,-0.15241116665420984,0.0014044998646875217,0,0.008213045578569611,0.01741212220905031
2010 Q1,0.7740279888251869,0.12147067219000693,-0.1490848527443057,0.0040186897103942736,0,0.05600024667522663,-0.0064327446565090336
2010 Q2,0.783899856659859,0.16200034140621186,-0.142301428877939,0.007389839627996826,0,-0.38936780813918914,-0.021620800676939538
2010 Q3,0.7724075774576795,-0.0239821922041603,-0.12032365787307718,0.0012709460040573651,0,-0.04347204624401846,0.014099372859518995
2010 Q4,0.7816818467738383,-0.20577480719056074,-0.11118378497721969,0.005567240705797281,0,-0.07919201068192777,0.008901515370072591
2011 Q1,0.7984031130130093,-0.06391345789215225,-0.09638463136221477,0.0011919589887045634,0,0.17922188920810145,-0.018518871955448334
